Elapsed Time (s),Gyroscope X,Gyroscope Y,Gyroscope Z,Acceleration X,Acceleration Y,Acceleration Z
0.0,43.762203216552734,-6.774901866912842,6.408690929412842,-0.0616455078125,0.3133544921875,0.885498046875
0.11931300163269043,45.654293060302734,-9.09423828125,8.23974609375,-0.07421875,0.2340087890625,0.8914794921875
0.23321318626403809,43.945308685302734,-8.97216796875,8.85009765625,-0.109619140625,0.1551513671875,0.8890380859375
0.35237622261047363,42.785640716552734,-7.263183116912842,7.080077648162842,-0.1151123046875,0.1005859375,0.9024658203125
0.46672630310058594,35.0341796875,-5.615233898162842,6.713866710662842,-0.1240234375,0.0277099609375,0.8746337890625
0.5926520824432373,25.634763717651367,-5.126952648162842,5.187987804412842,-0.1412353515625,0.059326171875,0.9708251953125
0.7508769035339355,21.850584030151367,-4.2724609375,3.112792730331421,-0.1385498046875,-0.0478515625,0.889892578125
0.853853702545166,-1.8310545682907104,-1.2817381620407104,-0.1831054538488388,-0.1575927734375,0.0057373046875,1.0068359375
0.9596054553985596,-27.954099655151367,1.2817381620407104,-4.5166015625,-0.1796875,-0.0352783203125,0.9580078125
1.1178908348083496,-19.287109375,2.38037109375,-4.150390625,-0.16650390625,0.0478515625,1.051513671875
1.2224822044372559,-33.5693359375,4.33349609375,-6.347655773162842,-0.1595458984375,0.0406494140625,0.9979248046875
1.3276638984680176,-64.88037109375,10.925292015075684,-11.596678733825684,-0.1326904296875,0.2191162109375,1.112060546875
1.432429552078247,-47.607418060302734,8.23974609375,-9.70458984375,-0.121826171875,0.281005859375,1.0826416015625
1.5373039245605469,-51.635738372802734,8.60595703125,-9.1552734375,-0.1029052734375,0.3563232421875,1.0440673828125
1.6953434944152832,-43.273921966552734,7.446288585662842,-7.812499523162842,-0.08251953125,0.4324951171875,1.025146484375
1.799417495727539,-36.0107421875,6.042479991912842,-6.225585460662842,-0.070556640625,0.4808349609375,0.9915771484375
1.9045183658599854,-29.296873092651367,5.737304210662842,-4.8828125,-0.0531005859375,0.5128173828125,0.957763671875
2.0615904331207275,-14.221190452575684,3.601073980331421,-2.685546636581421,-0.03955078125,0.5001220703125,0.8736572265625
2.167597532272339,-10.253905296325684,1.5258787870407104,-1.6479490995407104,-0.0413818359375,0.517822265625,0.850830078125
2.273031234741211,9.8876953125,0.0610351525247097,0.6713866591453552,-0.0389404296875,0.5556640625,0.885498046875
2.377420663833618,34.7900390625,-2.563476324081421,4.82177734375,-0.03515625,0.4840087890625,0.8319091796875
2.534745931625366,47.790523529052734,-4.94384765625,6.652831554412842,-0.0391845703125,0.43408203125,0.8446044921875
2.6928751468658447,53.039546966552734,-7.690429210662842,7.629394054412842,-0.0455322265625,0.3616943359375,0.865478515625
2.7449896335601807,47.790523529052734,-9.033203125,7.568358898162842,-0.0736083984375,0.2830810546875,0.886474609375
2.8505165576934814,52.795406341552734,-10.192870140075684,9.27734375,-0.097412109375,0.1866455078125,0.8707275390625
3.0607380867004395,45.776363372802734,-8.4228515625,8.36181640625,-0.1134033203125,0.1087646484375,0.8681640625
3.1122872829437256,33.75244140625,-5.554198741912842,6.835937023162842,-0.1142578125,0.0770263671875,0.89501953125
3.269671678543091,26.794431686401367,-4.45556640625,4.2724609375,-0.1290283203125,0.074951171875,0.952880859375
3.3222098350524902,18.00537109375,-3.723144292831421,2.38037109375,-0.146728515625,0.00537109375,0.9278564453125
3.479670286178589,-2.0751953125,0.4272460639476776,-0.6713866591453552,-0.1429443359375,-0.005615234375,0.9656982421875
3.5849921703338623,-23.559568405151367,0.6103515625,-4.39453125,-0.1668701171875,0.0283203125,1.0340576171875
3.6903128623962402,-30.822751998901367,3.540038824081421,-6.347655773162842,-0.1619873046875,0.0843505859375,1.07568359375
3.7954928874969482,-34.1796875,4.21142578125,-6.652831554412842,-0.150390625,0.0963134765625,1.047607421875
3.9523279666900635,-49.255367279052734,7.812499523162842,-9.21630859375,-0.1383056640625,0.19970703125,1.071533203125
4.057925224304199,-50.476070404052734,7.446288585662842,-8.97216796875,-0.1170654296875,0.298095703125,1.0655517578125
4.162134647369385,-48.400875091552734,8.544921875,-8.60595703125,-0.0955810546875,0.373779296875,1.0360107421875
4.31990909576416,-39.85595703125,6.530761241912842,-6.835937023162842,-0.08203125,0.447021484375,1.009521484375
4.424718379974365,-54.504390716552734,7.690429210662842,-8.7890625,-0.061767578125,0.513427734375,0.9609375
4.530011177062988,-36.4990234375,5.859374523162842,-5.859374523162842,-0.0477294921875,0.581787109375,0.927490234375
4.635362148284912,-7.263183116912842,2.44140625,-2.0751953125,-0.0406494140625,0.5828857421875,0.87548828125
4.79296088218689,-2.197265625,1.9531248807907104,-0.9155272841453552,-0.0333251953125,0.5504150390625,0.819091796875
4.897171974182129,12.390135765075684,-0.4882812201976776,1.220703125,-0.03125,0.5888671875,0.879150390625
5.002316236495972,38.51318359375,-3.173827886581421,5.065917491912842,-0.0325927734375,0.4976806640625,0.816650390625
5.107455730438232,48.217769622802734,-6.042479991912842,6.652831554412842,-0.0419921875,0.4517822265625,0.8568115234375
5.265593767166138,52.368160247802734,-8.1787109375,8.30078125,-0.0579833984375,0.3607177734375,0.85302734375
5.371019124984741,53.283687591552734,-9.27734375,8.36181640625,-0.06591796875,0.2843017578125,0.8643798828125
5.527345895767212,45.593257904052734,-8.6669921875,7.934569835662842,-0.0919189453125,0.22265625,0.900146484375
5.580801010131836,38.57421875,-7.995604991912842,7.080077648162842,-0.107177734375,0.1519775390625,0.8983154296875
